url	gids	local_count	elx_count
vk.com/id14467634	Амперка	9	1
vk.com/id7182653	Parcel, Micropython, Творческая_лаборатория_робототехники, Robotics_UA, Лаб37, Make_Robots, Гоночные_квадрокоптеры, Raspberry_Pi_1, Rc_Barmaleuz	6	9
vk.com/id331916988	Робототехника_микроконтроллеры_AVR_Arduino	5	1
vk.com/id218424449	Амперка, Raspberry_Pi_1	6	2
vk.com/id48671669	Ялюблюроботов, Вольтик	5	2
vk.com/id28349224	Паяльник_Staff_радиодетали_Воронеж, Arduino_project, AlexGyver_Arduino_и_электроника, Arduino_Ардуино	9	4
vk.com/id290061622	Лаборатория_роботов_HomeDron	6	1
vk.com/id267518288	Практическая_электроника	5	1
vk.com/id203457496	Союз_радиолюбителей_России	5	1
vk.com/id183831683	Роботы	5	1
vk.com/id239042229	Миландр, FPGA_ПЛИС_VHDL_DSP	6	2
vk.com/id300633763	Электроника_в_объективе, Arduino_ru, Arduino_Радиолюбитель	14	3
vk.com/id64307729	Robotique	7	1
vk.com/id53161740	Embox	16	1
vk.com/id73322945	Радиоэлектроника_схемы_и_статьи_радиолюбителям, Радиоэлектроника, Инженерный_Журнал, Компас_3D, Радиолюбитель_1, Трансивер_ТСВ, Типичный_радиолюбитель	8	7
vk.com/id1693354	Робототехника_микроконтроллеры_AVR_Arduino	10	1
vk.com/id52460374	Гоночные_квадрокоптеры, RC_School_models, Паркфлаер	8	3
vk.com/id378692608	Neuron_Hackspace	5	1
